province,year_month,dengue_cases,temperature,humidity,rainfall
PRACHUAP KHILIKHAN,2016-05,3,29.97,73.88,4.34
PRACHUAP KHILIKHAN,2016-06,2,28.16,81.17,8.76
PRACHUAP KHILIKHAN,2016-07,23,27.57,82.42,7.97
PRACHUAP KHILIKHAN,2016-08,34,27.69,83.23,6.52
PRACHUAP KHILIKHAN,2016-09,19,27.03,84.74,9.37
PRACHUAP KHILIKHAN,2016-10,13,26.8,85.73,13.07
PRACHUAP KHILIKHAN,2016-11,22,27.1,83.53,3.71
PRACHUAP KHILIKHAN,2016-12,13,25.78,81.81,4.39
PRACHUAP KHILIKHAN,2017-01,12,25.79,82.1,11.86
PRACHUAP KHILIKHAN,2017-02,11,26.12,75.47,0.77
PRACHUAP KHILIKHAN,2017-03,6,27.42,79.59,2.03
PRACHUAP KHILIKHAN,2017-04,8,27.99,80.8,2.27
PRACHUAP KHILIKHAN,2017-05,14,28.61,83.17,12.16
PRACHUAP KHILIKHAN,2017-06,30,27.85,83.69,6.26
PRACHUAP KHILIKHAN,2017-07,27,27.08,84.68,10.97
PRACHUAP KHILIKHAN,2017-08,39,27.31,84.31,7.6
PRACHUAP KHILIKHAN,2017-09,11,27.78,84.0,6.23
PRACHUAP KHILIKHAN,2017-10,12,27.55,82.88,5.26
PRACHUAP KHILIKHAN,2017-11,13,26.55,85.39,8.96
PRACHUAP KHILIKHAN,2017-12,16,25.22,81.54,2.15
PRACHUAP KHILIKHAN,2018-01,13,25.56,81.7,1.37
PRACHUAP KHILIKHAN,2018-02,19,25.88,78.3,1.58
PRACHUAP KHILIKHAN,2018-03,16,27.3,80.91,2.6
PRACHUAP KHILIKHAN,2018-04,17,27.87,79.72,7.85
PRACHUAP KHILIKHAN,2018-05,24,28.61,79.62,4.51
PRACHUAP KHILIKHAN,2018-06,22,27.7,82.53,7.69
PRACHUAP KHILIKHAN,2018-07,29,27.36,84.47,6.41
PRACHUAP KHILIKHAN,2018-08,30,26.95,84.29,8.04
PRACHUAP KHILIKHAN,2018-09,13,27.2,83.37,6.05
PRACHUAP KHILIKHAN,2018-10,13,27.64,81.61,11.99
PRACHUAP KHILIKHAN,2018-11,15,27.4,79.08,5.57
PRACHUAP KHILIKHAN,2018-12,19,27.02,80.18,3.37
PRACHUAP KHILIKHAN,2019-01,16,26.16,77.77,2.27
PRACHUAP KHILIKHAN,2019-02,21,26.59,81.55,0.29
PRACHUAP KHILIKHAN,2019-03,21,27.49,80.28,0.79
PRACHUAP KHILIKHAN,2019-04,21,29.37,76.74,0.85
PRACHUAP KHILIKHAN,2019-05,27,29.1,78.63,5.71
PRACHUAP KHILIKHAN,2019-06,48,28.39,82.79,8.69
PRACHUAP KHILIKHAN,2019-07,40,27.83,81.09,5.31
PRACHUAP KHILIKHAN,2019-08,16,27.25,84.97,9.15
PRACHUAP KHILIKHAN,2019-09,15,27.07,84.49,8.08
PRACHUAP KHILIKHAN,2019-10,12,28.11,79.05,4.43
PRACHUAP KHILIKHAN,2019-11,22,27.49,75.84,2.97
PRACHUAP KHILIKHAN,2019-12,16,25.58,77.44,0.98
PRACHUAP KHILIKHAN,2020-01,3,26.46,79.12,0.69
PRACHUAP KHILIKHAN,2020-02,2,26.84,76.11,1.59
PRACHUAP KHILIKHAN,2020-03,12,28.47,74.15,0.23
PRACHUAP KHILIKHAN,2020-04,4,28.85,76.11,3.28
PRACHUAP KHILIKHAN,2020-05,2,29.67,76.71,4.25
PRACHUAP KHILIKHAN,2020-06,7,28.03,83.5,12.95
PRACHUAP KHILIKHAN,2020-07,16,27.7,82.95,8.69
PRACHUAP KHILIKHAN,2020-08,12,27.7,83.3,7.28
PRACHUAP KHILIKHAN,2020-09,8,27.64,83.9,9.67
PRACHUAP KHILIKHAN,2020-10,11,26.67,84.95,17.36
PRACHUAP KHILIKHAN,2020-11,9,26.87,83.09,3.46
PRACHUAP KHILIKHAN,2020-12,10,25.53,81.37,3.0
PRACHUAP KHILIKHAN,2021-01,2,24.9,75.17,0.33
PRACHUAP KHILIKHAN,2021-02,2,26.22,77.23,1.08
PRACHUAP KHILIKHAN,2021-03,6,27.34,80.91,0.97
PRACHUAP KHILIKHAN,2021-04,6,28.19,79.64,4.63
PRACHUAP KHILIKHAN,2021-05,4,28.59,81.42,5.63
PRACHUAP KHILIKHAN,2021-06,6,28.03,81.96,4.93
PRACHUAP KHILIKHAN,2021-07,3,27.67,83.25,9.76
PRACHUAP KHILIKHAN,2021-08,2,27.45,84.37,10.72
PRACHUAP KHILIKHAN,2021-09,6,27.01,84.74,11.48
PRACHUAP KHILIKHAN,2021-10,6,27.17,84.79,11.6
PRACHUAP KHILIKHAN,2021-11,4,26.92,84.8,9.61
PRACHUAP KHILIKHAN,2021-12,4,25.04,80.96,1.05
PRACHUAP KHILIKHAN,2022-01,2,26.17,77.27,0.63
PRACHUAP KHILIKHAN,2022-02,0,26.61,81.01,7.61
PRACHUAP KHILIKHAN,2022-03,5,27.69,81.48,3.06
PRACHUAP KHILIKHAN,2022-04,4,28.17,78.16,1.58
PRACHUAP KHILIKHAN,2022-05,9,27.67,84.6,14.18
PRACHUAP KHILIKHAN,2022-06,28,27.73,83.65,5.47
PRACHUAP KHILIKHAN,2022-07,21,27.65,84.56,10.51
PRACHUAP KHILIKHAN,2022-08,12,27.39,83.85,8.65
PRACHUAP KHILIKHAN,2022-09,12,27.09,84.59,9.51
PRACHUAP KHILIKHAN,2022-10,14,26.76,84.18,14.27
PRACHUAP KHILIKHAN,2022-11,9,26.73,83.53,6.43
PRACHUAP KHILIKHAN,2022-12,12,25.68,79.03,3.42
RANONG,2015-01,17,23.56,84.87,0.99
RANONG,2015-02,11,24.71,80.31,0.16
RANONG,2015-03,9,27.44,73.07,0.74
RANONG,2015-04,11,27.77,75.24,4.53
RANONG,2015-05,13,26.87,85.86,6.05
RANONG,2015-06,47,25.92,88.85,9.11
RANONG,2015-07,41,25.63,90.33,11.93
RANONG,2015-08,26,25.24,91.09,12.98
RANONG,2015-09,15,25.0,91.85,16.86
RANONG,2015-10,12,25.63,90.67,6.92
RANONG,2015-11,21,25.43,91.9,6.97
RANONG,2015-12,15,25.14,88.95,4.06
RANONG,2016-01,13,25.11,87.72,2.86
RANONG,2016-02,12,24.94,82.91,0.61
RANONG,2016-03,4,27.54,73.71,1.28
RANONG,2016-04,5,29.8,66.82,0.36
RANONG,2016-05,7,28.6,76.96,10.74
RANONG,2016-06,9,25.66,91.12,11.23
RANONG,2016-07,16,25.34,91.86,11.51
RANONG,2016-08,16,25.32,92.96,13.77
RANONG,2016-09,5,24.68,92.94,14.26
RANONG,2016-10,9,24.72,92.71,15.21
RANONG,2016-11,8,25.44,91.24,5.88
RANONG,2016-12,6,24.49,91.25,9.35
RANONG,2017-01,9,24.34,90.5,16.78
RANONG,2017-02,10,24.39,86.11,1.65
RANONG,2017-03,17,25.98,84.48,2.39
RANONG,2017-04,20,26.19,88.31,4.41
RANONG,2017-05,25,26.46,90.47,12.51
RANONG,2017-06,25,25.66,91.58,11.2
RANONG,2017-07,12,25.04,92.04,13.48
RANONG,2017-08,11,25.11,92.91,12.88
RANONG,2017-09,11,25.43,91.92,12.64
RANONG,2017-10,7,25.37,90.62,6.8
RANONG,2017-11,13,25.02,92.26,7.44
RANONG,2017-12,6,24.26,88.46,6.82
RANONG,2018-01,7,24.47,88.63,2.96
RANONG,2018-02,9,24.68,85.82,1.86
RANONG,2018-03,20,26.6,80.76,2.32
RANONG,2018-04,19,26.79,83.21,7.6
RANONG,2018-05,28,26.43,88.24,9.52
RANONG,2018-06,37,25.36,90.82,13.44
RANONG,2018-07,10,25.26,91.95,15.22
RANONG,2018-08,13,25.07,92.21,15.45
RANONG,2018-09,9,25.1,91.21,9.09
RANONG,2018-10,4,25.51,90.53,9.6
RANONG,2018-11,7,25.42,89.81,7.95
RANONG,2018-12,8,25.19,90.84,6.01
RANONG,2019-01,17,24.56,88.11,4.69
RANONG,2019-02,12,25.15,85.81,0.99
RANONG,2019-03,13,26.94,77.77,0.51
RANONG,2019-04,9,28.83,73.51,2.62
RANONG,2019-05,33,26.26,89.55,10.05
RANONG,2019-06,32,26.05,91.77,11.74
RANONG,2019-07,34,25.69,90.02,9.12
RANONG,2019-08,8,25.18,92.96,18.53
RANONG,2019-09,3,25.0,92.01,13.25
RANONG,2019-10,4,25.76,89.43,6.39
RANONG,2019-11,2,25.23,88.05,6.64
RANONG,2019-12,6,24.24,86.84,1.77
RANONG,2020-01,4,24.92,85.3,0.43
RANONG,2020-02,5,25.44,81.31,1.66
RANONG,2020-03,6,28.55,66.85,0.01
RANONG,2020-04,11,28.32,74.31,5.18
RANONG,2020-05,24,27.65,82.86,6.57
RANONG,2020-06,17,25.58,92.13,14.66
RANONG,2020-07,12,25.47,90.87,10.9
RANONG,2020-08,15,25.61,90.32,9.64
RANONG,2020-09,10,25.41,92.02,17.86
RANONG,2020-10,8,24.86,92.34,15.7
RANONG,2020-11,7,25.4,89.61,5.86
RANONG,2020-12,5,24.26,89.37,8.05
RANONG,2021-01,19,23.81,84.89,0.65
RANONG,2021-02,9,24.97,81.98,0.29
RANONG,2021-03,6,26.83,77.07,1.29
RANONG,2021-04,2,26.31,85.24,5.75
RANONG,2021-05,11,26.41,88.92,10.32
RANONG,2021-06,21,25.62,91.08,8.84
RANONG,2021-07,8,25.5,92.05,17.45
RANONG,2021-08,14,25.22,92.63,15.21
RANONG,2021-09,0,25.14,91.5,13.25
RANONG,2021-10,0,25.25,92.33,16.0
RANONG,2021-11,0,25.16,93.58,18.5
RANONG,2021-12,0,24.15,87.22,2.83
RANONG,2022-01,4,24.7,85.44,0.55
RANONG,2022-02,3,25.21,88.86,10.29
RANONG,2022-03,4,26.02,87.52,6.05
RANONG,2022-04,9,26.27,88.06,4.8
RANONG,2022-05,8,25.8,92.18,19.1
RANONG,2022-06,8,25.49,91.57,7.73
RANONG,2022-07,14,25.53,92.26,16.21
RANONG,2022-08,11,25.41,92.03,8.62
RANONG,2022-09,18,24.95,91.54,14.45
RANONG,2022-10,12,24.91,92.77,17.69
RANONG,2022-11,18,24.89,91.47,12.32
RANONG,2022-12,35,24.3,87.74,4.67
RATCHABURI,2015-01,53,22.26,66.99,0.75
RATCHABURI,2015-02,60,25.03,64.29,0.86
RATCHABURI,2015-03,147,27.88,65.48,1.41
RATCHABURI,2015-04,138,28.71,63.4,1.94
RATCHABURI,2015-05,198,28.37,71.15,1.85
RATCHABURI,2015-06,308,27.05,75.76,5.32
RATCHABURI,2015-07,520,26.15,77.26,3.95
RATCHABURI,2015-08,593,25.81,79.4,3.16
RATCHABURI,2015-09,514,25.49,83.71,8.94
RATCHABURI,2015-10,232,25.34,85.64,6.23
RATCHABURI,2015-11,195,25.26,82.74,1.79
RATCHABURI,2015-12,34,24.68,72.68,0.25
RATCHABURI,2016-01,50,24.45,69.1,1.13
RATCHABURI,2016-02,41,25.24,58.56,0.03
RATCHABURI,2016-03,23,29.04,53.26,0.48
RATCHABURI,2016-04,13,31.48,52.77,0.35
RATCHABURI,2016-05,2,29.39,66.4,3.26
RATCHABURI,2016-06,10,26.59,80.31,5.94
RATCHABURI,2016-07,29,25.99,80.28,3.92
RATCHABURI,2016-08,35,26.06,80.08,5.35
RATCHABURI,2016-09,39,25.08,85.84,7.07
RATCHABURI,2016-10,14,24.81,88.78,12.57
RATCHABURI,2016-11,5,24.0,87.71,1.49
RATCHABURI,2016-12,3,21.99,83.09,0.14
RATCHABURI,2017-01,10,22.94,82.56,3.47
RATCHABURI,2017-02,3,24.13,70.46,0.11
RATCHABURI,2017-03,6,27.12,67.98,2.03
RATCHABURI,2017-04,5,27.56,72.31,1.45
RATCHABURI,2017-05,7,27.21,82.17,9.76
RATCHABURI,2017-06,22,26.02,83.4,3.28
RATCHABURI,2017-07,47,24.87,85.34,9.84
RATCHABURI,2017-08,66,25.19,85.06,6.27
RATCHABURI,2017-09,65,25.92,85.94,7.9
RATCHABURI,2017-10,49,24.98,88.31,8.02
RATCHABURI,2017-11,55,23.28,89.37,5.69
RATCHABURI,2017-12,55,21.47,84.52,0.93
RATCHABURI,2018-01,51,23.37,80.97,0.43
RATCHABURI,2018-02,49,23.85,78.76,1.08
RATCHABURI,2018-03,62,26.14,75.04,1.22
RATCHABURI,2018-04,42,27.0,75.43,5.82
RATCHABURI,2018-05,53,26.72,82.07,4.13
RATCHABURI,2018-06,144,25.68,82.51,4.05
RATCHABURI,2018-07,160,25.34,82.73,4.13
RATCHABURI,2018-08,133,24.91,82.74,4.66
RATCHABURI,2018-09,113,25.34,84.75,4.85
RATCHABURI,2018-10,134,25.3,86.37,9.36
RATCHABURI,2018-11,126,24.41,81.46,2.2
RATCHABURI,2018-12,119,24.31,79.21,1.59
RATCHABURI,2019-01,144,23.87,72.47,0.33
RATCHABURI,2019-02,90,26.75,69.49,0.06
RATCHABURI,2019-03,111,28.02,60.5,0.4
RATCHABURI,2019-04,44,30.79,57.53,0.37
RATCHABURI,2019-05,41,27.74,75.24,4.17
RATCHABURI,2019-06,86,26.65,82.41,5.88
RATCHABURI,2019-07,137,25.92,78.0,3.09
RATCHABURI,2019-08,166,25.45,83.25,6.6
RATCHABURI,2019-09,173,25.28,84.0,6.81
RATCHABURI,2019-10,173,25.77,84.36,3.69
RATCHABURI,2019-11,145,24.74,77.22,1.52
RATCHABURI,2019-12,83,23.38,68.73,0.0
RATCHABURI,2020-01,90,26.01,64.59,0.03
RATCHABURI,2020-02,50,26.34,58.08,0.23
RATCHABURI,2020-03,24,29.72,53.86,0.28
RATCHABURI,2020-04,30,29.07,63.08,3.75
RATCHABURI,2020-05,44,28.6,72.31,2.35
RATCHABURI,2020-06,61,26.18,83.79,6.93
RATCHABURI,2020-07,95,26.01,83.65,6.47
RATCHABURI,2020-08,71,25.83,82.45,4.33
RATCHABURI,2020-09,66,25.65,86.61,10.84
RATCHABURI,2020-10,47,24.01,90.11,18.02
RATCHABURI,2020-11,33,23.8,87.95,2.6
RATCHABURI,2020-12,22,21.72,84.07,0.01
RATCHABURI,2021-01,17,21.28,75.9,0.01
RATCHABURI,2021-02,20,24.15,73.38,0.9
RATCHABURI,2021-03,13,26.83,73.85,1.16
RATCHABURI,2021-04,7,26.37,81.03,3.77
RATCHABURI,2021-05,22,26.99,82.0,5.65
RATCHABURI,2021-06,35,25.86,83.09,3.17
RATCHABURI,2021-07,20,25.47,84.38,9.45
RATCHABURI,2021-08,20,25.6,85.2,6.54
RATCHABURI,2021-09,21,24.95,87.73,10.69
RATCHABURI,2021-10,23,25.0,89.11,10.74
RATCHABURI,2021-11,21,23.74,89.33,2.14
RATCHABURI,2021-12,17,21.1,84.14,0.06
RATCHABURI,2022-01,28,23.34,78.88,0.6
RATCHABURI,2022-02,12,24.2,81.32,6.24
RATCHABURI,2022-03,25,26.37,81.32,3.46
RATCHABURI,2022-04,22,26.54,76.46,2.22
RATCHABURI,2022-05,31,25.54,85.13,8.98
RATCHABURI,2022-06,40,25.91,84.67,4.41
RATCHABURI,2022-07,52,25.73,85.36,4.98
RATCHABURI,2022-08,96,25.23,85.49,7.06
