province,year_month,dengue_cases,temperature,humidity,rainfall,lat,lon,month,year,month_sin,month_cos,dengue_cases_lag_1,dengue_cases_lag_2,dengue_cases_lag_3,dengue_cases_lag_6,dengue_cases_lag_12,temperature_lag_1,temperature_lag_2,temperature_lag_3,humidity_lag_1,humidity_lag_2,humidity_lag_3,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,dengue_cases_roll_3,dengue_cases_roll_6,temperature_roll_3,temperature_roll_6,humidity_roll_3,humidity_roll_6,rainfall_roll_3,rainfall_roll_6,temperature_std_3,temperature_std_6,humidity_std_3,humidity_std_6,rainfall_std_3,rainfall_std_6,dengue_growth_rate,outbreak_momentum,target_h1,target_h2,target_h3
CHIANG MAI,2018-03,11,25.32,56.04,0.34,18.708271026500057,98.72501874169616,3,2018,1.0,6.123233995736766e-17,13.0,18.0,53.0,131.0,27.0,21.6,19.67,18.84,68.78,77.16,84.56,0.31,0.32,0.86,28.0,67.66666666666667,20.036666666666665,21.583333333333332,76.83333333333333,82.935,0.49666666666666676,2.5100000000000002,1.4160626163180057,2.2132028073962453,7.895070191792643,8.374288626504407,0.3146956201369217,3.0557225004898605,-0.3225804370448793,-40.0,17.0,33.0,103.0
CHIANG MAI,2018-04,17,26.53,65.5,3.48,18.708271026500057,98.72501874169616,4,2018,0.8660254037844387,-0.4999999999999998,11.0,13.0,18.0,117.0,37.0,25.32,21.6,19.67,56.04,68.78,77.16,0.34,0.31,0.32,14.0,47.666666666666664,22.19666666666667,21.676666666666666,67.32666666666667,77.50833333333334,0.3233333333333333,1.5050000000000001,2.871869309932706,2.3795181585074365,10.634741808494132,13.15446755542267,0.01527525231747136,2.467239347935259,-0.16666652777789354,-7.0,33.0,103.0,235.0
CHIANG MAI,2018-05,33,25.54,80.69,8.15,18.708271026500057,98.72501874169616,5,2018,0.49999999999999994,-0.8660254037844387,17.0,11.0,13.0,74.0,114.0,26.53,25.32,21.6,65.5,56.04,68.78,3.48,0.34,0.31,13.666666666666666,31.0,24.483333333333334,22.206666666666667,63.44,73.37,1.3766666666666667,0.9983333333333334,2.5692865416946646,3.0783090596408007,6.615103929644636,12.184007550884107,1.8216018591704823,1.2366473493549675,0.42857112244919826,4.0,103.0,235.0,251.0
CHIANG MAI,2018-06,103,24.75,83.03,5.01,18.708271026500057,98.72501874169616,6,2018,1.2246467991473532e-16,-1.0,33.0,17.0,11.0,53.0,232.0,25.54,26.53,25.32,80.69,65.5,56.04,8.15,3.48,0.34,20.333333333333332,24.166666666666668,25.796666666666667,22.916666666666668,67.41,72.12166666666667,3.99,2.2433333333333336,0.6445411804790445,3.304776341398407,12.43550159824684,10.650319087551674,3.929898217511494,3.142970993608861,0.6399997440001024,22.0,235.0,251.0,174.0
CHIANG MAI,2018-07,235,24.85,83.8,6.06,18.708271026500057,98.72501874169616,7,2018,-0.4999999999999997,-0.8660254037844388,103.0,33.0,17.0,18.0,413.0,24.75,25.54,26.53,83.03,80.69,65.5,5.01,8.15,3.48,51.0,32.5,25.606666666666666,23.901666666666667,76.40666666666667,71.86666666666666,5.546666666666667,2.935,0.8918706931687583,2.66564376214577,9.517638012308137,10.305687103083788,2.380805185926253,3.2330094339485007,1.0294116133218216,86.0,251.0,174.0,115.0
CHIANG MAI,2018-08,251,24.39,85.44,4.27,18.708271026500057,98.72501874169616,8,2018,-0.8660254037844385,-0.5000000000000004,235.0,103.0,33.0,13.0,256.0,24.85,24.75,25.54,83.8,83.03,80.69,6.06,5.01,8.15,123.66666666666667,68.66666666666667,25.046666666666667,24.765,82.50666666666666,72.97333333333333,6.406666666666666,3.891666666666667,0.4301550108197321,1.676218959444143,1.6197016186114601,11.29666086357679,1.5984471631346897,3.1527094167821224,0.78106504254053,202.0,174.0,115.0,72.0
CHIANG MAI,2018-09,174,24.73,85.26,4.05,18.708271026500057,98.72501874169616,9,2018,-1.0,-1.8369701987210297e-16,251.0,235.0,103.0,11.0,131.0,24.39,24.85,24.75,85.44,83.8,83.03,4.27,6.06,5.01,196.33333333333334,108.33333333333333,24.663333333333338,25.23,84.08999999999999,75.75,5.113333333333333,4.551666666666667,0.24193663082164313,0.7582347921323672,1.2308939840616575,12.080125827159288,0.8994628026401879,2.622940461898949,0.06584361868956301,148.0,115.0,72.0,55.0
CHIANG MAI,2018-10,115,23.65,87.31,5.47,18.708271026500057,98.72501874169616,10,2018,-0.8660254037844386,0.5000000000000001,174.0,251.0,235.0,17.0,117.0,24.73,24.39,24.85,85.26,85.44,83.8,4.05,4.27,6.06,220.0,135.5,24.656666666666666,25.131666666666664,84.83333333333333,80.61999999999999,4.793333333333333,5.169999999999999,0.23860706890896632,0.7821103928900826,0.899407212186155,7.60659976599274,1.1024669307209818,1.7098888852788088,-0.36235292412456827,-61.0,72.0,55.0,25.0
CHIANG MAI,2018-11,72,22.6,80.2,0.53,18.708271026500057,98.72501874169616,11,2018,-0.5000000000000004,0.8660254037844384,115.0,174.0,251.0,33.0,74.0,23.65,24.73,24.39,87.31,85.26,85.44,5.47,4.05,4.27,180.0,151.83333333333334,24.256666666666664,24.651666666666667,86.00333333333333,84.25500000000001,4.596666666666667,5.501666666666666,0.5522076903967662,0.6190449633642716,1.1351798682730347,2.287537977826981,0.764286159323419,1.496160641998938,-0.4083044700135315,-136.0,55.0,25.0,21.0
CHIANG MAI,2018-12,55,21.41,77.12,0.55,18.708271026500057,98.72501874169616,12,2018,-2.4492935982947064e-16,1.0,72.0,115.0,174.0,103.0,53.0,22.6,23.65,24.73,80.2,87.31,85.26,0.53,5.47,4.05,120.33333333333333,158.33333333333334,23.659999999999997,24.161666666666665,84.25666666666666,84.17333333333333,3.35,4.2316666666666665,1.0650352106855419,0.8826871850585942,3.659649345679514,2.4436830127222753,2.543304936495035,1.9605551934762442,-0.45989299894192526,-102.0,25.0,21.0,34.0
CHIANG MAI,2019-01,25,21.51,71.74,1.08,18.708271026500057,98.72501874169616,1,2019,0.49999999999999994,0.8660254037844387,55.0,72.0,115.0,235.0,18.0,21.41,22.6,23.65,77.12,80.2,87.31,0.55,0.53,5.47,80.66666666666667,150.33333333333334,22.55333333333333,23.605,81.54333333333334,83.18833333333333,2.183333333333333,3.488333333333333,1.1207289294621292,1.361025348772017,5.226129861889446,3.807331961711171,2.846354393488863,2.402185810187603,-0.2677164932729932,-60.0,21.0,34.0,32.0
CHIANG MAI,2019-02,21,24.17,49.35,0.11,18.708271026500057,98.72501874169616,2,2019,0.8660254037844386,0.5000000000000001,25.0,55.0,72.0,251.0,13.0,21.51,21.41,22.6,71.74,77.12,80.2,1.08,0.55,0.53,50.666666666666664,115.33333333333333,21.840000000000003,23.048333333333332,76.35333333333334,81.17833333333333,0.7200000000000001,2.658333333333333,0.6600757532283714,1.431201127258725,4.2817909025701955,5.982114731987971,0.3119294792096911,2.1865810450716596,-0.7499998125000468,-47.0,34.0,32.0,77.0
CHIANG MAI,2019-03,34,26.86,43.59,0.12,18.708271026500057,98.72501874169616,3,2019,1.0,6.123233995736766e-17,21.0,25.0,55.0,174.0,11.0,24.17,21.51,21.41,49.35,71.74,77.12,0.11,1.08,0.55,33.666666666666664,77.0,22.363333333333333,23.011666666666667,66.07000000000001,75.16333333333334,0.5800000000000001,1.9649999999999999,1.5654179420631835,1.3922415978078821,14.727691604593035,13.832773643296113,0.4856953777832663,2.232395574265458,-0.17391296786392701,-34.0,32.0,77.0,209.0
CHIANG MAI,2019-04,32,30.73,39.73,0.49,18.708271026500057,98.72501874169616,4,2019,0.8660254037844387,-0.4999999999999998,34.0,21.0,25.0,115.0,17.0,26.86,24.17,21.51,43.59,49.35,71.74,0.12,0.11,1.08,26.666666666666668,53.666666666666664,24.180000000000003,23.36666666666667,54.89333333333334,68.21833333333333,0.4366666666666667,1.31,2.6750140186548523,2.0392416891253102,14.871181302550719,17.676327012891214,0.5571654452075827,2.0688450884491094,0.4727271008265088,9.0,77.0,209.0,520.0
CHIANG MAI,2019-05,77,28.92,63.62,4.25,18.708271026500057,98.72501874169616,5,2019,0.49999999999999994,-0.8660254037844387,32.0,34.0,21.0,72.0,33.0,30.73,26.86,24.17,39.73,43.59,49.35,0.49,0.12,0.11,29.0,39.833333333333336,27.253333333333334,24.546666666666667,44.223333333333336,60.288333333333334,0.24,0.48,3.297640570670687,3.6490144788239287,4.841170657323991,18.066802059763308,0.21656407827714982,0.3560898762953025,-0.06060604224059325,11.0,209.0,520.0,528.0
CHIANG MAI,2019-06,209,27.05,73.91,2.6,18.708271026500057,98.72501874169616,6,2019,1.2246467991473532e-16,-1.0,77.0,32.0,34.0,55.0,103.0,28.92,30.73,26.86,63.62,39.73,43.59,4.25,0.49,0.12,47.666666666666664,40.666666666666664,28.83666666666667,25.600000000000005,48.98,57.525000000000006,1.62,1.0999999999999999,1.9363453548717187,3.8795876069499995,12.824667637018948,15.497458823949204,2.2851476976335743,1.5835403373454067,0.8256879218921244,43.0,520.0,528.0,530.0
CHIANG MAI,2019-07,520,26.12,73.23,3.57,18.708271026500057,98.72501874169616,7,2019,-0.4999999999999997,-0.8660254037844388,209.0,77.0,32.0,25.0,235.0,27.05,28.92,30.73,73.91,63.62,39.73,2.6,4.25,0.49,106.0,66.33333333333333,28.900000000000002,26.540000000000003,59.086666666666666,56.99,2.4466666666666668,1.4416666666666667,1.840081519933273,3.301539035056232,17.535148511869924,14.72170506429201,1.8846838815391174,1.6604266519984168,0.9230768585260938,177.0,528.0,530.0,492.0
CHIANG MAI,2019-08,528,24.71,86.61,11.92,18.708271026500057,98.72501874169616,8,2019,-0.8660254037844385,-0.5000000000000004,520.0,209.0,77.0,21.0,251.0,26.12,27.05,28.92,73.23,73.91,63.62,3.57,2.6,4.25,268.6666666666667,148.83333333333334,27.363333333333333,27.308333333333334,70.25333333333333,57.23833333333334,3.473333333333333,1.8566666666666667,1.4260551648983588,2.2730720768745374,5.754687944044704,15.029624634922449,0.8292365967161299,1.8520655136000648,0.8532235705562807,443.0,530.0,492.0,365.0
CHIANG MAI,2019-09,530,24.4,86.37,7.31,18.708271026500057,98.72501874169616,9,2019,-1.0,-1.8369701987210297e-16,528.0,520.0,209.0,34.0,174.0,24.71,26.12,27.05,86.61,73.23,73.91,11.92,3.57,2.6,419.0,233.33333333333334,25.959999999999997,27.398333333333337,77.91666666666667,63.44833333333332,6.03,3.8249999999999997,1.178176557227295,2.1301588360182735,7.536320941502764,18.43112846970222,5.12389500282744,4.292424722694623,0.015267175281160778,319.0,492.0,365.0,129.0
CHIANG MAI,2019-10,492,24.17,84.92,3.49,18.708271026500057,98.72501874169616,10,2019,-0.8660254037844386,0.5000000000000001,530.0,528.0,520.0,32.0,115.0,24.4,24.71,26.12,86.37,86.61,73.23,7.31,11.92,3.57,526.0,316.0,25.076666666666668,26.988333333333333,82.07000000000001,70.57833333333333,7.6000000000000005,5.0233333333333325,0.9167515112249923,2.464933400046889,7.656604991770146,17.461732350103976,4.182547070864834,4.047881750578527,0.0037807182650147777,10.0,365.0,129.0,59.0
CHIANG MAI,2019-11,365,22.18,81.65,0.84,18.708271026500057,98.72501874169616,11,2019,-0.5000000000000004,0.8660254037844384,492.0,530.0,528.0,77.0,72.0,24.17,24.4,24.71,84.92,86.37,86.61,3.49,7.31,11.92,516.6666666666666,392.6666666666667,24.426666666666666,25.895,85.96666666666668,78.11,7.573333333333333,5.523333333333333,0.27098585448933443,1.8520340169662168,0.9143485841475467,9.362352268527443,4.221164926099587,3.52779629041512,-0.07436399071694735,-36.0,129.0,59.0,14.0
CHIANG MAI,2019-12,129,19.27,69.65,0.28,18.708271026500057,98.72501874169616,12,2019,-2.4492935982947064e-16,1.0,365.0,492.0,530.0,209.0,55.0,22.18,24.17,24.4,81.65,84.92,86.37,0.84,3.49,7.31,462.3333333333333,440.6666666666667,23.583333333333332,24.771666666666665,84.31333333333333,81.115,3.8800000000000003,4.955,1.2207511348892255,1.686978561412875,2.4177744587394288,6.10998445169879,3.2525835884724024,4.014995641342592,-0.2963827235383262,-165.0,59.0,14.0,13.0
CHIANG MAI,2020-01,59,21.86,55.3,0.0,18.708271026500057,98.72501874169616,1,2020,0.49999999999999994,0.8660254037844387,129.0,365.0,492.0,520.0,25.0,19.27,22.18,24.17,69.65,81.65,84.92,0.28,0.84,3.49,328.6666666666667,427.3333333333333,21.873333333333335,23.474999999999998,78.74000000000001,80.405,1.5366666666666668,4.5683333333333325,2.4643525180731296,2.4173932241155858,8.040167908694428,7.254917642537435,1.7146525401180703,4.3820881628130985,-0.9554655483617187,-363.0,14.0,13.0,15.0
CHIANG MAI,2020-02,14,23.63,49.44,0.0,18.708271026500057,98.72501874169616,2,2020,0.8660254037844386,0.5000000000000001,59.0,129.0,365.0,528.0,21.0,21.86,19.27,22.18,55.3,69.65,81.65,0.0,0.28,0.84,184.33333333333334,350.5,21.10333333333333,22.765,68.86666666666666,77.41666666666667,0.37333333333333335,3.9733333333333327,1.5957547848380051,2.088374966331459,13.192453650982966,12.556820722884742,0.42770706486256815,4.769954577002456,-0.7446807718424711,-306.0,13.0,15.0,79.0
CHIANG MAI,2020-03,13,27.29,40.36,0.07,18.708271026500057,98.72501874169616,3,2020,1.0,6.123233995736766e-17,14.0,59.0,129.0,530.0,34.0,23.63,21.86,19.27,49.44,55.3,69.65,0.0,0.0,0.28,67.33333333333333,264.8333333333333,21.586666666666662,22.584999999999997,58.129999999999995,71.22166666666666,0.09333333333333334,1.9866666666666666,2.1928140216017815,1.9275554466733027,10.397966147280968,15.851038346640504,0.16165807537315832,2.9229824951009666,-1.2328763745544178,-115.0,15.0,79.0,181.0
CHIANG MAI,2020-04,15,28.65,47.12,2.92,18.708271026500057,98.72501874169616,4,2020,0.8660254037844387,-0.4999999999999998,13.0,14.0,59.0,492.0,32.0,27.29,23.63,21.86,40.36,49.44,55.3,0.07,0.0,0.0,28.666666666666668,178.66666666666666,24.26,23.066666666666666,48.36666666666667,63.55333333333334,0.023333333333333334,0.7800000000000001,2.7692778842145795,2.6843298356697147,7.527611396275362,18.03567316921294,0.04041451884352805,1.3651813066402583,-0.07407401920443023,-46.0,79.0,181.0,716.0
CHIANG MAI,2020-05,79,28.53,63.99,2.86,18.708271026500057,98.72501874169616,5,2020,0.49999999999999994,-0.8660254037844387,15.0,13.0,14.0,365.0,77.0,28.65,27.29,23.63,47.12,40.36,49.44,2.92,0.07,0.0,14.0,99.16666666666667,26.52333333333333,23.813333333333333,45.63999999999999,57.25333333333334,0.9966666666666666,0.6849999999999999,2.5963307442106136,3.5394726537531858,4.7174569420400125,15.50359657197863,1.6660232091220553,1.1401710398006093,0.1428570408163994,1.0,181.0,716.0,838.0
CHIANG MAI,2020-06,181,26.3,78.89,5.2,18.708271026500057,98.72501874169616,6,2020,1.2246467991473532e-16,-1.0,79.0,15.0,13.0,129.0,209.0,28.53,28.65,27.29,63.99,47.12,40.36,2.86,2.92,0.07,35.666666666666664,51.5,28.156666666666666,24.871666666666666,50.49,54.31,1.95,1.0216666666666667,0.7529497548529928,3.8858225212516664,12.170123253278962,10.954575299846216,1.62840412674496,1.4509640473377245,1.361701837935779,66.0,716.0,838.0,440.0
CHIANG MAI,2020-07,716,26.13,78.53,3.66,18.708271026500057,98.72501874169616,7,2020,-0.4999999999999997,-0.8660254037844388,181.0,79.0,15.0,59.0,520.0,26.3,28.53,28.65,78.89,63.99,47.12,5.2,2.86,2.92,91.66666666666667,60.166666666666664,27.826666666666664,26.043333333333333,63.333333333333336,55.85,3.66,1.8416666666666668,1.3234928535255461,2.7540055676535404,15.895176417181851,13.817704585060458,1.3340164916521877,2.1633531072542627,0.7846153242603596,166.0,838.0,440.0,214.0
CHIANG MAI,2020-08,838,24.42,87.79,10.65,18.708271026500057,98.72501874169616,8,2020,-0.8660254037844385,-0.5000000000000004,716.0,181.0,79.0,14.0,528.0,26.13,26.3,28.53,78.53,78.89,63.99,3.66,5.2,2.86,325.3333333333333,169.66666666666666,26.986666666666668,26.755,73.80333333333333,59.721666666666664,3.9066666666666663,2.4516666666666667,1.3392659681083618,1.8650013404821075,8.500501945963748,16.605937994183513,1.1893415545306334,2.0534109833802576,1.1928650793118154,637.0,440.0,214.0,118.0
CHIANG MAI,2020-09,440,24.78,88.54,5.7,18.708271026500057,98.72501874169616,9,2020,-1.0,-1.8369701987210297e-16,838.0,716.0,181.0,13.0,530.0,24.42,26.13,26.3,87.79,78.53,78.89,10.65,3.66,5.2,578.3333333333334,307.0,25.61666666666667,26.886666666666667,81.73666666666668,66.11333333333333,6.503333333333334,4.226666666666667,1.0398237030060773,1.610821736464568,5.2454297567818955,19.056674071481297,3.672741936664396,3.560357659936243,0.15701415499338284,657.0,214.0,118.0,50.0
CHIANG MAI,2020-10,214,23.14,87.23,3.7,18.708271026500057,98.72501874169616,10,2020,-0.8660254037844386,0.5000000000000001,440.0,838.0,716.0,15.0,492.0,24.78,24.42,26.13,88.54,87.79,78.53,5.7,10.65,3.66,664.6666666666666,378.1666666666667,25.11,26.468333333333334,84.95333333333333,74.14333333333333,6.670000000000001,5.165,0.9014987520789771,1.7999490733536634,5.575395352199945,15.92871578837,3.594537522408134,2.932260220376087,-0.622848190565756,-276.0,118.0,50.0,18.0
CHIANG MAI,2020-11,118,22.25,80.94,0.34,18.708271026500057,98.72501874169616,11,2020,-0.5000000000000004,0.8660254037844384,214.0,440.0,838.0,79.0,365.0,23.14,24.78,24.42,87.23,88.54,87.79,3.7,5.7,10.65,497.3333333333333,411.3333333333333,24.113333333333333,25.55,87.85333333333334,80.82833333333333,6.6833333333333345,5.295000000000001,0.8619358058076704,1.8685395366435291,0.657292426042238,9.39664709705902,3.5778252239780155,2.82826978911136,-0.6911314773354289,-624.0,50.0,18.0,11.0
CHIANG MAI,2020-12,50,20.41,72.49,0.0,18.708271026500057,98.72501874169616,12,2020,-2.4492935982947064e-16,1.0,118.0,214.0,440.0,181.0,129.0,22.25,23.14,24.78,80.94,87.23,88.54,0.34,3.7,5.7,257.3333333333333,417.8333333333333,23.39,24.503333333333334,85.57,83.65333333333332,3.2466666666666666,4.875000000000001,1.283393937962934,1.6058476474020331,4.0628438316035975,4.692209145665584,2.7086035762609004,3.392932360068502,-0.5783132181739025,-322.0,18.0,11.0,10.0
CHIANG MAI,2021-01,18,20.49,63.54,0.32,18.708271026500057,98.72501874169616,1,2021,0.49999999999999994,0.8660254037844387,50.0,118.0,214.0,716.0,59.0,20.41,22.25,23.14,72.49,80.94,87.23,0.0,0.34,3.7,127.33333333333333,396.0,21.933333333333337,23.521666666666665,80.22,82.58666666666666,1.3466666666666667,4.008333333333334,1.3922763135719087,2.0317028982276453,7.396330171105123,6.4060617126802475,2.0451242831019685,3.916970342837265,-0.8095237131519388,-164.0,11.0,10.0,4.0
CHIANG MAI,2021-02,11,22.95,57.36,1.16,18.708271026500057,98.72501874169616,2,2021,0.8660254037844386,0.5000000000000001,18.0,50.0,118.0,838.0,14.0,20.49,20.41,22.25,63.54,72.49,80.94,0.32,0.0,0.34,62.0,279.6666666666667,21.05,22.581666666666667,72.32333333333334,80.08833333333334,0.22,3.451666666666666,1.0400000000000382,1.882821464363148,8.70119723562992,10.13959647454808,0.1907878402834126,4.2032483470129005,-0.9411761937717076,-100.0,10.0,4.0,12.0
CHIANG MAI,2021-03,10,27.26,43.46,0.18,18.708271026500057,98.72501874169616,3,2021,1.0,6.123233995736766e-17,11.0,18.0,50.0,440.0,13.0,22.95,20.49,20.41,57.36,63.54,72.49,1.16,0.32,0.0,26.333333333333332,141.83333333333334,21.283333333333335,22.336666666666662,64.46333333333332,75.01666666666667,0.49333333333333335,1.87,1.4439298228561532,1.6805435628589287,7.607143572546415,12.782704982384121,0.5991104516976331,2.313534093113825,-0.482758287752905,-39.0,4.0,12.0,37.0
CHIANG MAI,2021-04,4,25.83,72.36,5.96,18.708271026500057,98.72501874169616,4,2021,0.8660254037844387,-0.4999999999999998,10.0,11.0,18.0,214.0,15.0,27.26,22.95,20.49,43.46,57.36,63.54,0.18,1.16,0.32,13.0,70.16666666666667,23.566666666666666,22.75,54.78666666666667,67.50333333333333,0.5533333333333333,0.9500000000000001,3.4268693195587887,2.5046117463590902,10.284363535646477,16.07003007671945,0.5300314456080336,1.4050622761998857,-0.09523800453523378,-8.0,12.0,37.0,59.0
CHIANG MAI,2021-05,12,26.76,74.99,3.15,18.708271026500057,98.72501874169616,5,2021,0.49999999999999994,-0.8660254037844387,4.0,10.0,11.0,118.0,79.0,25.83,27.26,22.95,72.36,43.46,57.36,5.96,0.18,1.16,8.333333333333334,35.166666666666664,25.346666666666668,23.198333333333334,57.72666666666667,65.02499999999999,2.433333333333333,1.3266666666666667,2.1952752295175273,2.8104691186110924,14.453488621552053,13.332834282327259,3.0932399411189135,2.304661941948682,-0.8571416326548106,-7.0,37.0,59.0,45.0
CHIANG MAI,2021-06,37,25.71,78.5,4.19,18.708271026500057,98.72501874169616,6,2021,1.2246467991473532e-16,-1.0,12.0,4.0,10.0,50.0,181.0,26.76,25.83,27.26,74.99,72.36,43.46,3.15,5.96,0.18,8.666666666666666,17.5,26.616666666666664,23.95,63.60333333333333,64.03333333333335,3.0966666666666662,1.795,0.7256950691117949,3.0948279435212496,17.494131396938062,12.074236483797543,2.8903690652463983,2.3491423967056586,0.9999987500015626,2.0,59.0,45.0,19.0
CHIANG MAI,2021-07,59,25.08,83.96,7.02,18.708271026500057,98.72501874169616,7,2021,-0.4999999999999997,-0.8660254037844388,37.0,12.0,4.0,18.0,716.0,25.71,26.76,25.83,78.5,74.99,72.36,4.19,3.15,5.96,17.666666666666668,15.333333333333334,26.099999999999998,24.833333333333332,75.28333333333335,65.03500000000001,4.433333333333334,2.4933333333333336,0.5747173218199199,2.599004937791896,3.0804923848847916,13.120100228275735,1.4207157820385254,2.3315374040891292,1.0204077467723482,33.0,45.0,19.0,9.0
CHIANG MAI,2021-08,45,24.89,84.88,6.9,18.708271026500057,98.72501874169616,8,2021,-0.8660254037844385,-0.5000000000000004,59.0,37.0,12.0,11.0,838.0,25.08,25.71,26.76,83.96,78.5,74.99,7.02,4.19,3.15,36.0,22.166666666666668,25.849999999999998,25.59833333333333,79.14999999999999,68.43833333333333,4.786666666666666,3.61,0.8487048957086758,1.5138747196074962,4.520188049185515,15.146680714488822,2.0028063644130296,2.663306215965414,0.45833323784724206,47.0,19.0,9.0,9.0
CHIANG MAI,2021-09,19,24.1,89.34,9.97,18.708271026500057,98.72501874169616,9,2021,-1.0,-1.8369701987210297e-16,45.0,59.0,37.0,10.0,440.0,24.89,25.08,25.71,84.88,83.96,78.5,6.9,7.02,4.19,47.0,27.833333333333332,25.22666666666667,25.921666666666667,82.44666666666666,73.02499999999999,6.036666666666666,4.566666666666666,0.42922410618840595,0.9295034516701287,3.4487292345634564,15.287141982725254,1.6003853702572188,2.6380422033520774,-0.26923071745563126,8.0,9.0,9.0,4.0
CHIANG MAI,2021-10,9,23.3,89.41,6.25,18.708271026500057,98.72501874169616,10,2021,-0.8660254037844386,0.5000000000000001,19.0,45.0,59.0,4.0,214.0,24.1,24.89,25.08,89.34,84.88,83.96,9.97,6.9,7.02,41.0,29.333333333333332,24.689999999999998,25.395,86.05999999999999,80.67166666666667,7.963333333333334,6.198333333333333,0.5197114584073848,0.9146529396443225,2.877568417952754,6.4767967905954755,1.7388597796640577,2.398978254729853,-0.8124997460938292,-40.0,9.0,4.0,1.0
CHIANG MAI,2021-11,9,21.98,86.94,1.04,18.708271026500057,98.72501874169616,11,2021,-0.5000000000000004,0.8660254037844384,9.0,19.0,45.0,12.0,118.0,23.3,24.1,24.89,89.41,89.34,84.88,6.25,9.97,6.9,24.333333333333332,30.166666666666668,24.096666666666668,24.973333333333333,87.87666666666667,83.51333333333334,7.706666666666668,6.246666666666667,0.7950052410728489,1.2096225306543589,2.595425462873541,5.806353990816261,1.9868652026076996,2.3961357780114825,-0.7142852040819971,-36.0,4.0,1.0,5.0
CHIANG MAI,2021-12,4,18.61,81.83,0.03,18.708271026500057,98.72501874169616,12,2021,-2.4492935982947064e-16,1.0,9.0,9.0,19.0,37.0,50.0,21.98,23.3,24.1,86.94,89.41,89.34,1.04,6.25,9.97,12.333333333333334,29.666666666666668,23.126666666666665,24.176666666666666,88.56333333333333,85.505,5.753333333333335,5.8950000000000005,1.0705761688611195,1.3620376891505726,1.4062835181186937,4.095440147285915,4.485669775332702,3.016134943930729,0.0,-10.0,1.0,5.0,11.0
CHIANG MAI,2022-01,1,19.91,76.08,0.93,18.708271026500057,98.72501874169616,1,2022,0.49999999999999994,0.8660254037844387,4.0,9.0,9.0,59.0,18.0,18.61,21.98,23.3,81.83,86.94,89.41,0.03,1.04,6.25,7.333333333333333,24.166666666666668,21.296666666666667,22.993333333333336,86.06,86.06,2.440000000000001,5.201666666666667,2.4185188304690657,2.4294334044518693,3.8658634223157713,3.047969816123723,3.3379784301280306,3.8494748559597953,-0.7692295858006373,-5.0,5.0,11.0,7.0
CHIANG MAI,2022-02,5,20.48,70.84,1.3,18.708271026500057,98.72501874169616,2,2022,0.8660254037844386,0.5000000000000001,1.0,4.0,9.0,45.0,11.0,19.91,18.61,21.98,76.08,81.83,86.94,0.93,0.03,1.04,4.666666666666667,14.5,20.166666666666668,22.131666666666664,81.61666666666666,84.74666666666666,0.6666666666666673,4.1866666666666665,1.699597991683185,2.457994439917751,5.433142123424752,5.124293772479083,0.5541058863911505,4.0706690686749125,-1.1999952000191998,-8.0,11.0,7.0,75.0
CHIANG MAI,2022-03,11,26.33,65.97,1.59,18.708271026500057,98.72501874169616,3,2022,1.0,6.123233995736766e-17,5.0,1.0,4.0,19.0,10.0,20.48,19.91,18.61,70.84,76.08,81.83,1.3,0.93,0.03,3.3333333333333335,7.833333333333333,19.666666666666668,21.396666666666665,76.25,82.40666666666667,0.753333333333334,3.2533333333333334,0.95845361564008,2.101757994314891,5.496971893688309,7.639580267702397,0.6531717487256493,3.9647379064279487,1.3333288889037036,1.0,7.0,75.0,318.0
CHIANG MAI,2022-04,7,26.52,66.16,3.98,18.708271026500057,98.72501874169616,4,2022,0.8660254037844387,-0.4999999999999998,11.0,5.0,1.0,9.0,4.0,26.33,20.48,19.91,65.97,70.84,76.08,1.59,1.3,0.93,5.666666666666667,6.5,22.24,21.768333333333334,70.96333333333334,78.51166666666667,1.273333333333334,1.8566666666666667,3.5534912410191826,2.7672326730267116,5.0561282947857284,9.196550259019286,0.33080709383766765,2.215614286527929,0.7499990625011719,10.0,75.0,318.0,336.0
CHIANG MAI,2022-05,75,24.63,82.84,10.01,18.708271026500057,98.72501874169616,5,2022,0.49999999999999994,-0.8660254037844387,7.0,11.0,5.0,9.0,12.0,26.52,26.33,20.48,66.16,65.97,70.84,3.98,1.59,1.3,7.666666666666667,6.166666666666667,24.44333333333333,22.304999999999996,67.65666666666667,74.63666666666667,2.290000000000001,1.4783333333333335,3.4336617965858625,3.370226995322408,2.7584838831019187,8.562463819874958,1.470748108956796,1.3336478795644156,-0.44444395061783265,2.0,318.0,336.0,286.0
CHIANG MAI,2022-06,318,25.12,81.64,2.67,18.708271026500057,98.72501874169616,6,2022,1.2246467991473532e-16,-1.0,75.0,7.0,11.0,4.0,37.0,24.63,26.52,26.33,82.84,66.16,65.97,10.01,3.98,1.59,31.0,17.166666666666668,25.826666666666664,22.74666666666667,71.65666666666667,73.95333333333333,5.193333333333334,2.973333333333333,1.0406888744159675,3.49060835194477,9.68551667869778,7.479303889177633,4.33915122268553,3.689990063220587,1.6585361808448338,64.0,336.0,286.0,216.0
